"","seqnames1","start1","end1","node.class1","seqnames2","start2","end2","node.class2","counts","name","interaction.type"
"622","chr15",45105511,45120436,"promoter","chr15",45196890,45202578,"promoter",0.000493179195110494,"chr15:45105511-45120436_chr15:45196890-45202578","pp"
"623","chr15",45105511,45120436,"promoter","chr15",45277581,45280940,"promoter",0,"chr15:45105511-45120436_chr15:45277581-45280940","pp"
"624","chr15",45105511,45120436,"promoter","chr15",45375095,45380113,"promoter",6.21139780943025e-07,"chr15:45105511-45120436_chr15:45375095-45380113","pp"
"625","chr15",45105511,45120436,"promoter","chr15",45453809,45464110,"promoter",0,"chr15:45105511-45120436_chr15:45453809-45464110","pp"
"626","chr15",45105511,45120436,"promoter","chr15",45520294,45524585,"promoter",6.66133814775094e-16,"chr15:45105511-45120436_chr15:45520294-45524585","pp"
"627","chr15",45105511,45120436,"promoter","chr15",45633613,45639403,"promoter",5.40353137790106e-08,"chr15:45105511-45120436_chr15:45633613-45639403","pp"
"628","chr15",45126955,45131759,"promoter","chr15",45453809,45464110,"promoter",0,"chr15:45126955-45131759_chr15:45453809-45464110","pp"
"629","chr15",45126955,45131759,"promoter","chr15",45584509,45591160,"promoter",8.4467203675942e-08,"chr15:45126955-45131759_chr15:45584509-45591160","pp"
"630","chr15",45164868,45168546,"terminator","chr15",45277581,45280940,"promoter",0,"chr15:45164868-45168546_chr15:45277581-45280940","pe"
"631","chr15",45164868,45168546,"terminator","chr15",45375095,45380113,"promoter",1.42219569454483e-13,"chr15:45164868-45168546_chr15:45375095-45380113","pe"
"632","chr15",45164868,45168546,"terminator","chr15",45400525,45405692,"promoter",0,"chr15:45164868-45168546_chr15:45400525-45405692","pe"
"633","chr15",45164868,45168546,"terminator","chr15",45453809,45464110,"promoter",0,"chr15:45164868-45168546_chr15:45453809-45464110","pe"
"634","chr15",45164868,45168546,"terminator","chr15",45633613,45639403,"promoter",0,"chr15:45164868-45168546_chr15:45633613-45639403","pe"
"635","chr15",45184402,45189784,"promoter","chr15",45520294,45524585,"promoter",0,"chr15:45184402-45189784_chr15:45520294-45524585","pp"
"636","chr15",45196890,45202578,"promoter","chr15",45324903,45328431,"distal",0.00214985899532727,"chr15:45196890-45202578_chr15:45324903-45328431","pe"
"637","chr15",45196890,45202578,"promoter","chr15",45375095,45380113,"promoter",0,"chr15:45196890-45202578_chr15:45375095-45380113","pp"
"638","chr15",45196890,45202578,"promoter","chr15",45429465,45431532,"promoter",1.96915816985666e-11,"chr15:45196890-45202578_chr15:45429465-45431532","pp"
"639","chr15",45196890,45202578,"promoter","chr15",45520294,45524585,"promoter",0,"chr15:45196890-45202578_chr15:45520294-45524585","pp"
"640","chr15",45196890,45202578,"promoter","chr15",45584509,45591160,"promoter",0,"chr15:45196890-45202578_chr15:45584509-45591160","pp"
"641","chr15",45196890,45202578,"promoter","chr15",45633613,45639403,"promoter",0,"chr15:45196890-45202578_chr15:45633613-45639403","pp"
"642","chr15",45277581,45280940,"promoter","chr15",45375095,45380113,"promoter",0,"chr15:45277581-45280940_chr15:45375095-45380113","pp"
"643","chr15",45277581,45280940,"promoter","chr15",45453809,45464110,"promoter",0,"chr15:45277581-45280940_chr15:45453809-45464110","pp"
"644","chr15",45277581,45280940,"promoter","chr15",45584509,45591160,"promoter",0,"chr15:45277581-45280940_chr15:45584509-45591160","pp"
"645","chr15",45375095,45380113,"promoter","chr15",45400525,45405692,"promoter",0,"chr15:45375095-45380113_chr15:45400525-45405692","pp"
"646","chr15",45375095,45380113,"promoter","chr15",45453809,45464110,"promoter",6.5563522244072e-05,"chr15:45375095-45380113_chr15:45453809-45464110","pp"
"647","chr15",45375095,45380113,"promoter","chr15",45520294,45524585,"promoter",0.000993550748594529,"chr15:45375095-45380113_chr15:45520294-45524585","pp"
"648","chr15",45375095,45380113,"promoter","chr15",45584509,45591160,"promoter",0,"chr15:45375095-45380113_chr15:45584509-45591160","pp"
"649","chr15",45375095,45380113,"promoter","chr15",45633613,45639403,"promoter",2.59805177371675e-09,"chr15:45375095-45380113_chr15:45633613-45639403","pp"
"650","chr15",45453809,45464110,"promoter","chr15",45633613,45639403,"promoter",0,"chr15:45453809-45464110_chr15:45633613-45639403","pp"
"651","chr15",45520294,45524585,"promoter","chr15",45633613,45639403,"promoter",0,"chr15:45520294-45524585_chr15:45633613-45639403","pp"
"652","chr15",45584509,45591160,"promoter","chr15",47180739,47187715,"promoter",2.08500949838708e-09,"chr15:45584509-45591160_chr15:47180739-47187715","pp"
"653","chr15",47157748,47160531,"distal","chr15",48329149,48335321,"promoter",4.84079887286271e-09,"chr15:47157748-47160531_chr15:48329149-48335321","pe"
"654","chr15",47157748,47160531,"distal","chr15",48640658,48647801,"promoter",3.04710091558746e-06,"chr15:47157748-47160531_chr15:48640658-48647801","pe"
"655","chr15",47180739,47187715,"promoter","chr15",47472172,47474179,"gene.body",4.45089178180424e-07,"chr15:47180739-47187715_chr15:47472172-47474179","pe"
"656","chr15",47180739,47187715,"promoter","chr15",48172811,48180536,"promoter",0,"chr15:47180739-47187715_chr15:48172811-48180536","pp"
"657","chr15",47180739,47187715,"promoter","chr15",48280344,48286995,"terminator",0,"chr15:47180739-47187715_chr15:48280344-48286995","pe"
"658","chr15",47180739,47187715,"promoter","chr15",48947616,48965485,"promoter",1.5419222565427e-09,"chr15:47180739-47187715_chr15:48947616-48965485","pp"
"659","chr15",47180739,47187715,"promoter","chr15",49041389,49047728,"promoter",2.00861710353273e-06,"chr15:47180739-47187715_chr15:49041389-49047728","pp"
"660","chr15",47472172,47474179,"gene.body","chr15",47714739,47726438,"promoter",3.01980662698043e-14,"chr15:47472172-47474179_chr15:47714739-47726438","pe"
"661","chr15",47714739,47726438,"promoter","chr15",48058236,48063227,"distal",0,"chr15:47714739-47726438_chr15:48058236-48063227","pe"
"662","chr15",47714739,47726438,"promoter","chr15",48084842,48090642,"distal",0,"chr15:47714739-47726438_chr15:48084842-48090642","pe"
"663","chr15",47714739,47726438,"promoter","chr15",48172811,48180536,"promoter",0,"chr15:47714739-47726438_chr15:48172811-48180536","pp"
"664","chr15",47714739,47726438,"promoter","chr15",48280344,48286995,"terminator",0,"chr15:47714739-47726438_chr15:48280344-48286995","pe"
"665","chr15",47714739,47726438,"promoter","chr15",48329149,48335321,"promoter",0,"chr15:47714739-47726438_chr15:48329149-48335321","pp"
"666","chr15",47714739,47726438,"promoter","chr15",48540804,48544872,"gene.body",9.34224314397269e-06,"chr15:47714739-47726438_chr15:48540804-48544872","pe"
"667","chr15",47714739,47726438,"promoter","chr15",48947616,48965485,"promoter",2.99316127438942e-12,"chr15:47714739-47726438_chr15:48947616-48965485","pp"
"668","chr15",48044889,48048583,"terminator","chr15",48172811,48180536,"promoter",7.241863331231e-09,"chr15:48044889-48048583_chr15:48172811-48180536","pe"
"669","chr15",48044889,48048583,"terminator","chr15",48329149,48335321,"promoter",9.46741453446975e-05,"chr15:48044889-48048583_chr15:48329149-48335321","pe"
"670","chr15",48058236,48063227,"distal","chr15",48172811,48180536,"promoter",0,"chr15:48058236-48063227_chr15:48172811-48180536","pe"
"671","chr15",48058236,48063227,"distal","chr15",48280344,48286995,"terminator",1.24009188251506e-06,"chr15:48058236-48063227_chr15:48280344-48286995","others"
"672","chr15",48084842,48090642,"distal","chr15",48172811,48180536,"promoter",0.00131328305835687,"chr15:48084842-48090642_chr15:48172811-48180536","pe"
"673","chr15",48084842,48090642,"distal","chr15",48329149,48335321,"promoter",0,"chr15:48084842-48090642_chr15:48329149-48335321","pe"
"674","chr15",48172811,48180536,"promoter","chr15",48280344,48286995,"terminator",0,"chr15:48172811-48180536_chr15:48280344-48286995","pe"
"675","chr15",48172811,48180536,"promoter","chr15",48329149,48335321,"promoter",0,"chr15:48172811-48180536_chr15:48329149-48335321","pp"
"676","chr15",48172811,48180536,"promoter","chr15",48640658,48647801,"promoter",3.33066907387547e-16,"chr15:48172811-48180536_chr15:48640658-48647801","pp"
"677","chr15",48172811,48180536,"promoter","chr15",49041389,49047728,"promoter",8.51461557882516e-06,"chr15:48172811-48180536_chr15:49041389-49047728","pp"
"678","chr15",48172811,48180536,"promoter","chr15",49169207,49172777,"promoter",6.49356530524337e-06,"chr15:48172811-48180536_chr15:49169207-49172777","pp"
"679","chr15",48280344,48286995,"terminator","chr15",48329149,48335321,"promoter",0.000421114711792625,"chr15:48280344-48286995_chr15:48329149-48335321","pe"
"680","chr15",48280344,48286995,"terminator","chr15",48640658,48647801,"promoter",1.85071026281847e-07,"chr15:48280344-48286995_chr15:48640658-48647801","pe"
"681","chr15",48329149,48335321,"promoter","chr15",48540804,48544872,"gene.body",0,"chr15:48329149-48335321_chr15:48540804-48544872","pe"
"682","chr15",48329149,48335321,"promoter","chr15",48640658,48647801,"promoter",0,"chr15:48329149-48335321_chr15:48640658-48647801","pp"
"683","chr15",48329149,48335321,"promoter","chr15",48808368,48812889,"promoter",0,"chr15:48329149-48335321_chr15:48808368-48812889","pp"
"684","chr15",48329149,48335321,"promoter","chr15",48924568,48931199,"gene.body",5.35005373336617e-11,"chr15:48329149-48335321_chr15:48924568-48931199","pe"
"685","chr15",48329149,48335321,"promoter","chr15",48947616,48965485,"promoter",0,"chr15:48329149-48335321_chr15:48947616-48965485","pp"
"686","chr15",48329149,48335321,"promoter","chr15",48969471,48978758,"distal",0,"chr15:48329149-48335321_chr15:48969471-48978758","pe"
"687","chr15",48329149,48335321,"promoter","chr15",49169207,49172777,"promoter",0,"chr15:48329149-48335321_chr15:49169207-49172777","pp"
"688","chr15",48357553,48359561,"distal","chr15",48640658,48647801,"promoter",9.76253032689556e-05,"chr15:48357553-48359561_chr15:48640658-48647801","pe"
"689","chr15",48357553,48359561,"distal","chr15",48808368,48812889,"promoter",3.29396368224932e-05,"chr15:48357553-48359561_chr15:48808368-48812889","pe"
"690","chr15",48357553,48359561,"distal","chr15",48924568,48931199,"gene.body",1.99967313603278e-05,"chr15:48357553-48359561_chr15:48924568-48931199","others"
"691","chr15",48357553,48359561,"distal","chr15",49151845,49158750,"promoter",1.05269281596154e-05,"chr15:48357553-48359561_chr15:49151845-49158750","pe"
"692","chr15",48540804,48544872,"gene.body","chr15",48640658,48647801,"promoter",0,"chr15:48540804-48544872_chr15:48640658-48647801","pe"
"693","chr15",48540804,48544872,"gene.body","chr15",48808368,48812889,"promoter",0,"chr15:48540804-48544872_chr15:48808368-48812889","pe"
"694","chr15",48640658,48647801,"promoter","chr15",48808368,48812889,"promoter",0,"chr15:48640658-48647801_chr15:48808368-48812889","pp"
"695","chr15",48640658,48647801,"promoter","chr15",49041389,49047728,"promoter",0,"chr15:48640658-48647801_chr15:49041389-49047728","pp"
"696","chr15",48808368,48812889,"promoter","chr15",48924568,48931199,"gene.body",7.78341613383304e-10,"chr15:48808368-48812889_chr15:48924568-48931199","pe"
"697","chr15",48808368,48812889,"promoter","chr15",48947616,48965485,"promoter",0,"chr15:48808368-48812889_chr15:48947616-48965485","pp"
"698","chr15",48808368,48812889,"promoter","chr15",49041389,49047728,"promoter",0,"chr15:48808368-48812889_chr15:49041389-49047728","pp"
"699","chr15",48808368,48812889,"promoter","chr15",49169207,49172777,"promoter",0,"chr15:48808368-48812889_chr15:49169207-49172777","pp"
"700","chr15",48808368,48812889,"promoter","chr15",49617996,49626610,"promoter",0,"chr15:48808368-48812889_chr15:49617996-49626610","pp"
"701","chr15",48876804,48881695,"promoter","chr15",48895903,48899867,"gene.body",9.42394717817763e-10,"chr15:48876804-48881695_chr15:48895903-48899867","pe"
"702","chr15",48876804,48881695,"promoter","chr15",48924568,48931199,"gene.body",5.06012770291608e-05,"chr15:48876804-48881695_chr15:48924568-48931199","pe"
"703","chr15",48876804,48881695,"promoter","chr15",48969471,48978758,"distal",0,"chr15:48876804-48881695_chr15:48969471-48978758","pe"
"704","chr15",48876804,48881695,"promoter","chr15",49151845,49158750,"promoter",0,"chr15:48876804-48881695_chr15:49151845-49158750","pp"
"705","chr15",48876804,48881695,"promoter","chr15",50422891,50427587,"promoter",2.37729813612475e-09,"chr15:48876804-48881695_chr15:50422891-50427587","pp"
"706","chr15",48895903,48899867,"gene.body","chr15",48924568,48931199,"gene.body",0.00239204190556774,"chr15:48895903-48899867_chr15:48924568-48931199","others"
"707","chr15",48895903,48899867,"gene.body","chr15",48947616,48965485,"promoter",0,"chr15:48895903-48899867_chr15:48947616-48965485","pe"
"708","chr15",48895903,48899867,"gene.body","chr15",48969471,48978758,"distal",0.00444026797090702,"chr15:48895903-48899867_chr15:48969471-48978758","others"
"709","chr15",48895903,48899867,"gene.body","chr15",49041389,49047728,"promoter",0,"chr15:48895903-48899867_chr15:49041389-49047728","pe"
"710","chr15",48895903,48899867,"gene.body","chr15",49151845,49158750,"promoter",0,"chr15:48895903-48899867_chr15:49151845-49158750","pe"
"711","chr15",48895903,48899867,"gene.body","chr15",49169207,49172777,"promoter",1.91941063043544e-09,"chr15:48895903-48899867_chr15:49169207-49172777","pe"
"712","chr15",48924568,48931199,"gene.body","chr15",48947616,48965485,"promoter",0,"chr15:48924568-48931199_chr15:48947616-48965485","pe"
"713","chr15",48924568,48931199,"gene.body","chr15",49041389,49047728,"promoter",0,"chr15:48924568-48931199_chr15:49041389-49047728","pe"
"714","chr15",48924568,48931199,"gene.body","chr15",49169207,49172777,"promoter",0,"chr15:48924568-48931199_chr15:49169207-49172777","pe"
"715","chr15",48924568,48931199,"gene.body","chr15",50349229,50358431,"promoter",1.70063962912081e-12,"chr15:48924568-48931199_chr15:50349229-50358431","pe"
"716","chr15",48947616,48965485,"promoter","chr15",49041389,49047728,"promoter",0,"chr15:48947616-48965485_chr15:49041389-49047728","pp"
"717","chr15",48947616,48965485,"promoter","chr15",49151845,49158750,"promoter",0,"chr15:48947616-48965485_chr15:49151845-49158750","pp"
"718","chr15",48947616,48965485,"promoter","chr15",49617996,49626610,"promoter",0,"chr15:48947616-48965485_chr15:49617996-49626610","pp"
"719","chr15",48947616,48965485,"promoter","chr15",50422891,50427587,"promoter",0,"chr15:48947616-48965485_chr15:50422891-50427587","pp"
"720","chr15",48969471,48978758,"distal","chr15",49041389,49047728,"promoter",0,"chr15:48969471-48978758_chr15:49041389-49047728","pe"
"721","chr15",48969471,48978758,"distal","chr15",49151845,49158750,"promoter",0,"chr15:48969471-48978758_chr15:49151845-49158750","pe"
"722","chr15",48969471,48978758,"distal","chr15",49169207,49172777,"promoter",0,"chr15:48969471-48978758_chr15:49169207-49172777","pe"
"723","chr15",49041389,49047728,"promoter","chr15",49169207,49172777,"promoter",0,"chr15:49041389-49047728_chr15:49169207-49172777","pp"
"724","chr15",49041389,49047728,"promoter","chr15",49617996,49626610,"promoter",3.94412217330498e-08,"chr15:49041389-49047728_chr15:49617996-49626610","pp"
"725","chr15",49041389,49047728,"promoter","chr15",50349229,50358431,"promoter",0,"chr15:49041389-49047728_chr15:50349229-50358431","pp"
"726","chr15",49041389,49047728,"promoter","chr15",50905855,50911426,"promoter",1.91812024896709e-06,"chr15:49041389-49047728_chr15:50905855-50911426","pp"
"727","chr15",49151845,49158750,"promoter","chr15",49617996,49626610,"promoter",0,"chr15:49151845-49158750_chr15:49617996-49626610","pp"
"728","chr15",49151845,49158750,"promoter","chr15",50180397,50184461,"promoter",7.5705230973e-09,"chr15:49151845-49158750_chr15:50180397-50184461","pp"
"729","chr15",49151845,49158750,"promoter","chr15",50349229,50358431,"promoter",0,"chr15:49151845-49158750_chr15:50349229-50358431","pp"
"730","chr15",49151845,49158750,"promoter","chr15",50762357,50767426,"promoter",1.08157927058983e-12,"chr15:49151845-49158750_chr15:50762357-50767426","pp"
"731","chr15",49151845,49158750,"promoter","chr15",50905855,50911426,"promoter",0,"chr15:49151845-49158750_chr15:50905855-50911426","pp"
"732","chr15",49169207,49172777,"promoter","chr15",49617996,49626610,"promoter",0,"chr15:49169207-49172777_chr15:49617996-49626610","pp"
"733","chr15",49169207,49172777,"promoter","chr15",50349229,50358431,"promoter",0,"chr15:49169207-49172777_chr15:50349229-50358431","pp"
"734","chr15",49617996,49626610,"promoter","chr15",49894399,49896682,"promoter",5.11592327390176e-07,"chr15:49617996-49626610_chr15:49894399-49896682","pp"
"735","chr15",49617996,49626610,"promoter","chr15",50349229,50358431,"promoter",0,"chr15:49617996-49626610_chr15:50349229-50358431","pp"
"736","chr15",49617996,49626610,"promoter","chr15",50422891,50427587,"promoter",1.55431223447522e-14,"chr15:49617996-49626610_chr15:50422891-50427587","pp"
"737","chr15",49617996,49626610,"promoter","chr15",50762357,50767426,"promoter",4.90907429906429e-06,"chr15:49617996-49626610_chr15:50762357-50767426","pp"
