chr.x	start.x	end.x	chr.y	start.y	end.y	hAstro	U3028	loopWidth	mango.FDR	mango.P	loopID	total_counts
187722	chr15	63041079	63052433	chr15	64377394	64394231	0	0	1339056	9.8823605666889e-06	3.92236707047466e-06	chr15:63041079-63052433_chr15:64377394-64394231	0
187723	chr15	63119253	63124642	chr15	63153714	63159711	2	5	34765	0	0	chr15:63119253-63124642_chr15:63153714-63159711	7
187724	chr15	63119253	63124642	chr15	63184347	63195243	0	0	67847	1.80107682012772e-05	7.73397109077312e-06	chr15:63119253-63124642_chr15:63184347-63195243	0
187725	chr15	63119253	63124642	chr15	63248501	63252459	0	0	128532	1.89605397258223e-06	6.66345216338016e-07	chr15:63119253-63124642_chr15:63248501-63252459	0
187726	chr15	63119253	63124642	chr15	63274977	63279552	3	2	155317	0	0	chr15:63119253-63124642_chr15:63274977-63279552	5
187727	chr15	63119253	63124642	chr15	63370981	63384151	0	4	255618	0	0	chr15:63119253-63124642_chr15:63370981-63384151	4
187728	chr15	63119253	63124642	chr15	63499825	63508023	0	2	381976	0	0	chr15:63119253-63124642_chr15:63499825-63508023	2
187729	chr15	63119253	63124642	chr15	63599325	63603009	0	1	479219	5.71982465024052e-05	2.83196914814265e-05	chr15:63119253-63124642_chr15:63599325-63603009	1
187730	chr15	63119253	63124642	chr15	64090474	64101630	0	1	974104	0	0	chr15:63119253-63124642_chr15:64090474-64101630	1
187731	chr15	63119253	63124642	chr15	64377394	64394231	0	1	1263865	1.51790472123048e-08	4.12628342605359e-09	chr15:63119253-63124642_chr15:64377394-64394231	1
187732	chr15	63119253	63124642	chr15	64839075	64898647	0	0	1746913	5.76593364471125e-06	2.14464522541036e-06	chr15:63119253-63124642_chr15:64839075-64898647	0
187733	chr15	63119253	63124642	chr15	64986669	64991846	0	0	1867310	5.2265634843109e-06	1.92121636954923e-06	chr15:63119253-63124642_chr15:64986669-64991846	0
187734	chr15	63153714	63159711	chr15	63184347	63195243	3	13	33082	0	0	chr15:63153714-63159711_chr15:63184347-63195243	16
187735	chr15	63153714	63159711	chr15	63248501	63252459	0	0	93767	1.50866023296896e-13	2.70894418008538e-14	chr15:63153714-63159711_chr15:63248501-63252459	0
187736	chr15	63153714	63159711	chr15	63255619	63259860	0	0	101027	1.92595709651601e-05	8.34296563789749e-06	chr15:63153714-63159711_chr15:63255619-63259860	0
187737	chr15	63153714	63159711	chr15	63274977	63279552	3	19	120552	0	0	chr15:63153714-63159711_chr15:63274977-63279552	22
187738	chr15	63153714	63159711	chr15	63339559	63350409	0	1	188271	7.52616706490539e-06	2.88932376102391e-06	chr15:63153714-63159711_chr15:63339559-63350409	1
187739	chr15	63153714	63159711	chr15	63370981	63384151	1	3	220853	0	0	chr15:63153714-63159711_chr15:63370981-63384151	4
187740	chr15	63153714	63159711	chr15	63433146	63437777	0	2	278749	0	0	chr15:63153714-63159711_chr15:63433146-63437777	2
187741	chr15	63153714	63159711	chr15	63458215	63464381	0	1	304585	4.25694111816412e-09	1.07798137083392e-09	chr15:63153714-63159711_chr15:63458215-63464381	1
187742	chr15	63153714	63159711	chr15	63490706	63493285	0	0	335283	0.000127458568765385	6.86086582373235e-05	chr15:63153714-63159711_chr15:63490706-63493285	0
187743	chr15	63153714	63159711	chr15	63499825	63508023	0	5	347211	0	0	chr15:63153714-63159711_chr15:63499825-63508023	5
187744	chr15	63153714	63159711	chr15	63551904	63554613	0	0	396546	1.30612653975117e-09	3.19017812167033e-10	chr15:63153714-63159711_chr15:63551904-63554613	0
187745	chr15	63153714	63159711	chr15	63599325	63603009	0	2	444454	0	0	chr15:63153714-63159711_chr15:63599325-63603009	2
187746	chr15	63153714	63159711	chr15	63605217	63611744	0	0	451768	6.44044376173853e-05	3.23088111239267e-05	chr15:63153714-63159711_chr15:63605217-63611744	0
187747	chr15	63153714	63159711	chr15	63831131	63835640	0	0	676673	1.9091453583207e-13	3.45279360658424e-14	chr15:63153714-63159711_chr15:63831131-63835640	0
187748	chr15	63153714	63159711	chr15	64013152	64033969	0	0	866848	1.97792214484526e-05	8.59894884808199e-06	chr15:63153714-63159711_chr15:64013152-64033969	0
187749	chr15	63153714	63159711	chr15	64035533	64054478	0	3	888293	3.81932132889907e-08	1.09877777987322e-08	chr15:63153714-63159711_chr15:64035533-64054478	3
187750	chr15	63153714	63159711	chr15	64090474	64101630	0	0	939339	0	0	chr15:63153714-63159711_chr15:64090474-64101630	0
187751	chr15	63153714	63159711	chr15	64129276	64164544	0	2	990197	0	0	chr15:63153714-63159711_chr15:64129276-64164544	2
187752	chr15	63153714	63159711	chr15	64353636	64358106	0	0	1199158	1.67400641870161e-08	4.57798332575976e-09	chr15:63153714-63159711_chr15:64353636-64358106	0
187753	chr15	63153714	63159711	chr15	64377394	64394231	0	0	1229100	1.10657612849794e-05	4.45758177902711e-06	chr15:63153714-63159711_chr15:64377394-64394231	0
187754	chr15	63153714	63159711	chr15	64839075	64898647	0	0	1712148	6.07792146409435e-09	1.5697123600944e-09	chr15:63153714-63159711_chr15:64839075-64898647	0
187755	chr15	63153714	63159711	chr15	64986669	64991846	0	0	1832545	5.16226025920622e-09	1.32108635142458e-09	chr15:63153714-63159711_chr15:64986669-64991846	0
187756	chr15	63184347	63195243	chr15	63209501	63214070	0	0	21990	1.55897922110218e-05	6.56885192618084e-06	chr15:63184347-63195243_chr15:63209501-63214070	0
187757	chr15	63184347	63195243	chr15	63248501	63252459	0	0	60685	0.000178387701135476	9.88534292103438e-05	chr15:63184347-63195243_chr15:63248501-63252459	0
187758	chr15	63184347	63195243	chr15	63274977	63279552	1	9	87469	0	0	chr15:63184347-63195243_chr15:63274977-63279552	10
187759	chr15	63184347	63195243	chr15	63339559	63350409	0	1	155189	0.00116572957389257	0.000720572870046676	chr15:63184347-63195243_chr15:63339559-63350409	1
187760	chr15	63184347	63195243	chr15	63370981	63384151	1	3	187771	0	0	chr15:63184347-63195243_chr15:63370981-63384151	4
187761	chr15	63184347	63195243	chr15	63433146	63437777	0	3	245666	2.3113741261072e-06	8.18191821849723e-07	chr15:63184347-63195243_chr15:63433146-63437777	3
187762	chr15	63184347	63195243	chr15	63458215	63464381	0	1	271503	7.49226274068462e-09	1.95741234332303e-09	chr15:63184347-63195243_chr15:63458215-63464381	1
187763	chr15	63184347	63195243	chr15	63472969	63477429	0	0	285404	1.33656726292943e-06	4.6347949411718e-07	chr15:63184347-63195243_chr15:63472969-63477429	0
187764	chr15	63184347	63195243	chr15	63499825	63508023	2	3	314129	0	0	chr15:63184347-63195243_chr15:63499825-63508023	5
187765	chr15	63184347	63195243	chr15	63599325	63603009	0	1	411372	0	0	chr15:63184347-63195243_chr15:63599325-63603009	1
187766	chr15	63184347	63195243	chr15	63831131	63835640	0	2	643590	3.33391132852825e-05	1.54762297410738e-05	chr15:63184347-63195243_chr15:63831131-63835640	2
187767	chr15	63184347	63195243	chr15	64035533	64054478	0	0	855210	0	0	chr15:63184347-63195243_chr15:64035533-64054478	0
187768	chr15	63184347	63195243	chr15	64090474	64101630	0	1	906257	0	0	chr15:63184347-63195243_chr15:64090474-64101630	1
187769	chr15	63184347	63195243	chr15	64129276	64164544	0	0	957115	3.13565522237181e-08	8.91001028513472e-09	chr15:63184347-63195243_chr15:64129276-64164544	0
187770	chr15	63184347	63195243	chr15	64353636	64358106	0	0	1166076	1.8127602968403e-08	4.9815267466613e-09	chr15:63184347-63195243_chr15:64353636-64358106	0
187771	chr15	63201761	63205210	chr15	63370981	63384151	0	1	174080	1.07674257691386e-05	4.32223787383279e-06	chr15:63201761-63205210_chr15:63370981-63384151	1
187772	chr15	63209501	63214070	chr15	63499825	63508023	0	0	292138	0.000163180725487337	8.97557198433763e-05	chr15:63209501-63214070_chr15:63499825-63508023	0
187773	chr15	63232320	63235536	chr15	63370981	63384151	0	0	143638	3.43188471107631e-05	1.598806942682e-05	chr15:63232320-63235536_chr15:63370981-63384151	0
187774	chr15	63232320	63235536	chr15	63599325	63603009	0	0	367239	5.25758110025242e-07	1.75057690121605e-07	chr15:63232320-63235536_chr15:63599325-63603009	0
187775	chr15	63232320	63235536	chr15	64090474	64101630	0	0	862124	2.05894605618687e-05	8.99706789225796e-06	chr15:63232320-63235536_chr15:64090474-64101630	0
187776	chr15	63242588	63246408	chr15	63499825	63508023	0	0	259426	0.000217255565195244	0.000122305136617484	chr15:63242588-63246408_chr15:63499825-63508023	0
187777	chr15	63248501	63252459	chr15	63499825	63508023	0	0	253444	0.000229562575228119	0.000129742169016289	chr15:63248501-63252459_chr15:63499825-63508023	0
187778	chr15	63248501	63252459	chr15	64129276	64164544	0	0	896430	1.84610485385343e-05	7.95224498517655e-06	chr15:63248501-63252459_chr15:64129276-64164544	0
187779	chr15	63274977	63279552	chr15	63370981	63384151	0	1	100301	0	0	chr15:63274977-63279552_chr15:63370981-63384151	1
187780	chr15	63274977	63279552	chr15	63433146	63437777	0	1	158197	1.83940657841085e-05	7.91976437120034e-06	chr15:63274977-63279552_chr15:63433146-63437777	1
187781	chr15	63274977	63279552	chr15	63458215	63464381	0	2	184033	0.000590201716460401	0.000353932595400952	chr15:63274977-63279552_chr15:63458215-63464381	2
187782	chr15	63274977	63279552	chr15	63482656	63485540	0	0	206833	0.000404443091807963	0.000237522609719321	chr15:63274977-63279552_chr15:63482656-63485540	0
187783	chr15	63274977	63279552	chr15	63499825	63508023	1	1	226659	0	0	chr15:63274977-63279552_chr15:63499825-63508023	2
187784	chr15	63274977	63279552	chr15	63508542	63511283	0	0	232648	2.85035594957131e-06	1.01665171370335e-06	chr15:63274977-63279552_chr15:63508542-63511283	0
187785	chr15	63274977	63279552	chr15	63538453	63541234	0	0	262579	0.000213332236408051	0.000119915684244853	chr15:63274977-63279552_chr15:63538453-63541234	0
187786	chr15	63274977	63279552	chr15	63599325	63603009	0	2	323902	2.09355815200544e-14	3.5527136788005e-15	chr15:63274977-63279552_chr15:63599325-63603009	2
187787	chr15	63274977	63279552	chr15	64035533	64054478	0	0	767741	2.42123692718623e-05	1.08012392788792e-05	chr15:63274977-63279552_chr15:64035533-64054478	0
187788	chr15	63274977	63279552	chr15	64090474	64101630	0	1	818787	0	0	chr15:63274977-63279552_chr15:64090474-64101630	1
187789	chr15	63274977	63279552	chr15	64630689	64636868	0	0	1356514	9.16458336305157e-06	3.60279550393194e-06	chr15:63274977-63279552_chr15:64630689-64636868	0
187790	chr15	63339559	63350409	chr15	63499825	63508023	0	0	158940	2.20817482590329e-07	7.03223617115611e-08	chr15:63339559-63350409_chr15:63499825-63508023	0
187791	chr15	63339559	63350409	chr15	63831131	63835640	0	0	488401	5.58664572055661e-05	2.75816123580519e-05	chr15:63339559-63350409_chr15:63831131-63835640	0
187792	chr15	63339559	63350409	chr15	64129276	64164544	0	0	801926	2.28388239956319e-05	1.01097866370692e-05	chr15:63339559-63350409_chr15:64129276-64164544	0
187793	chr15	63370981	63384151	chr15	63490706	63493285	0	0	114429	0.00804059518923475	0.0052403834017084	chr15:63370981-63384151_chr15:63490706-63493285	0
187794	chr15	63370981	63384151	chr15	63499825	63508023	1	2	126358	0	0	chr15:63370981-63384151_chr15:63499825-63508023	3
187795	chr15	63370981	63384151	chr15	63508542	63511283	0	0	132346	0.00256884274156113	0.00162939420968533	chr15:63370981-63384151_chr15:63508542-63511283	0
187796	chr15	63370981	63384151	chr15	63551904	63554613	0	0	175692	1.00465332203602e-07	3.06056406884636e-08	chr15:63370981-63384151_chr15:63551904-63554613	0
187797	chr15	63370981	63384151	chr15	63599325	63603009	1	1	223601	3.95408429311837e-13	7.30526750203353e-14	chr15:63370981-63384151_chr15:63599325-63603009	2
187798	chr15	63370981	63384151	chr15	64035533	64054478	0	0	667439	3.10131312903064e-05	1.42619487016882e-05	chr15:63370981-63384151_chr15:64035533-64054478	0
187799	chr15	63370981	63384151	chr15	64090474	64101630	0	2	718486	0	0	chr15:63370981-63384151_chr15:64090474-64101630	2
187800	chr15	63370981	63384151	chr15	64377394	64394231	0	0	1008246	2.91782886105366e-14	4.9960036108132e-15	chr15:63370981-63384151_chr15:64377394-64394231	0
187801	chr15	63370981	63384151	chr15	64697223	64704538	0	1	1323314	9.51647111012285e-06	3.75891337456302e-06	chr15:63370981-63384151_chr15:64697223-64704538	1
187802	chr15	63370981	63384151	chr15	64839075	64898647	0	0	1491295	7.59850080059002e-06	2.92052713823931e-06	chr15:63370981-63384151_chr15:64839075-64898647	0
187803	chr15	63433146	63437777	chr15	63599325	63603009	0	1	165705	0.000872919517561075	0.000533192610640887	chr15:63433146-63437777_chr15:63599325-63603009	1
187804	chr15	63433146	63437777	chr15	64090474	64101630	0	1	660590	3.23678396471914e-05	1.49704962695285e-05	chr15:63433146-63437777_chr15:64090474-64101630	1
187805	chr15	63458215	63464381	chr15	63599325	63603009	0	1	139869	0.00186991248985998	0.00117434384924375	chr15:63458215-63464381_chr15:63599325-63603009	1
187806	chr15	63458215	63464381	chr15	64090474	64101630	0	2	634754	3.41298774977444e-05	1.58894564843415e-05	chr15:63458215-63464381_chr15:64090474-64101630	2
187807	chr15	63458215	63464381	chr15	64129276	64164544	0	0	685612	7.81504704048544e-08	2.34649553121358e-08	chr15:63458215-63464381_chr15:64129276-64164544	0
187808	chr15	63472969	63477429	chr15	63599325	63603009	0	0	125968	0.00357890222731384	0.0022895497057559	chr15:63472969-63477429_chr15:63599325-63603009	0
187809	chr15	63482656	63485540	chr15	63499825	63508023	0	0	19826	1.38842680729598e-07	4.30732713940785e-08	chr15:63482656-63485540_chr15:63499825-63508023	0
187810	chr15	63490706	63493285	chr15	63499825	63508023	0	0	11928	0.000986810247329618	0.000605874665410955	chr15:63490706-63493285_chr15:63499825-63508023	0
187811	chr15	63499825	63508023	chr15	63508542	63511283	0	0	5988	6.81600583928909e-07	2.29702773024698e-07	chr15:63499825-63508023_chr15:63508542-63511283	0
187812	chr15	63499825	63508023	chr15	63551904	63554613	0	0	49334	0	0	chr15:63499825-63508023_chr15:63551904-63554613	0
187813	chr15	63499825	63508023	chr15	63599325	63603009	4	17	97243	0	0	chr15:63499825-63508023_chr15:63599325-63603009	21
187814	chr15	63499825	63508023	chr15	63605217	63611744	0	1	104556	8.25621764935238e-05	4.25519763169735e-05	chr15:63499825-63508023_chr15:63605217-63611744	1
187815	chr15	63499825	63508023	chr15	63831131	63835640	0	5	329461	0	0	chr15:63499825-63508023_chr15:63831131-63835640	5
187816	chr15	63499825	63508023	chr15	63981912	64001695	0	0	487879	5.59689865177312e-05	2.7638275733044e-05	chr15:63499825-63508023_chr15:63981912-64001695	0
187817	chr15	63499825	63508023	chr15	64035533	64054478	0	0	541081	5.76088512506809e-13	1.07580611086178e-13	chr15:63499825-63508023_chr15:64035533-64054478	0
187818	chr15	63499825	63508023	chr15	64090474	64101630	2	7	592128	0	0	chr15:63499825-63508023_chr15:64090474-64101630	9
187819	chr15	63499825	63508023	chr15	64129276	64164544	1	4	642986	0	0	chr15:63499825-63508023_chr15:64129276-64164544	5
187820	chr15	63499825	63508023	chr15	64353636	64358106	1	0	851947	4.27970261157431e-08	1.23944294827538e-08	chr15:63499825-63508023_chr15:64353636-64358106	1
187821	chr15	63499825	63508023	chr15	64377394	64394231	0	0	881888	0	0	chr15:63499825-63508023_chr15:64377394-64394231	0
187822	chr15	63499825	63508023	chr15	64459262	64463842	0	0	957628	0	0	chr15:63499825-63508023_chr15:64459262-64463842	0
187823	chr15	63499825	63508023	chr15	64519812	64523288	0	0	1017626	1.48549420353421e-05	6.21827727131929e-06	chr15:63499825-63508023_chr15:64519812-64523288	0
187824	chr15	63499825	63508023	chr15	64839075	64898647	0	0	1364937	6.74763796138482e-15	1.11022302462516e-15	chr15:63499825-63508023_chr15:64839075-64898647	0
187825	chr15	63499825	63508023	chr15	65284130	65289789	1	0	1783035	5.52674933249372e-06	2.04508019352456e-06	chr15:63499825-63508023_chr15:65284130-65289789	1
187826	chr15	63551904	63554613	chr15	63831131	63835640	0	0	280127	0.000181787566206058	0.000100885975217846	chr15:63551904-63554613_chr15:63831131-63835640	0
187827	chr15	63551904	63554613	chr15	64035533	64054478	0	0	491747	5.52058392037404e-05	2.72173587134716e-05	chr15:63551904-63554613_chr15:64035533-64054478	0
187828	chr15	63551904	63554613	chr15	64090474	64101630	0	0	542793	1.61574388120082e-07	5.05566211117525e-08	chr15:63551904-63554613_chr15:64090474-64101630	0
187829	chr15	63551904	63554613	chr15	64377394	64394231	0	0	832554	4.87616918673562e-08	1.42278551162889e-08	chr15:63551904-63554613_chr15:64377394-64394231	0
187830	chr15	63551904	63554613	chr15	64697223	64704538	0	0	1147622	1.96908805495362e-08	5.43626765825422e-09	chr15:63551904-63554613_chr15:64697223-64704538	0
187831	chr15	63599325	63603009	chr15	63831131	63835640	0	1	232218	7.8082181319503e-11	1.7190471268691e-11	chr15:63599325-63603009_chr15:63831131-63835640	1
187832	chr15	63599325	63603009	chr15	64035533	64054478	0	1	443838	2.75611458592912e-15	4.44089209850063e-16	chr15:63599325-63603009_chr15:64035533-64054478	1
187833	chr15	63599325	63603009	chr15	64067423	64071376	0	0	468232	5.93865549620056e-05	2.95217526695701e-05	chr15:63599325-63603009_chr15:64067423-64071376	0
187834	chr15	63599325	63603009	chr15	64090474	64101630	0	1	494885	0	0	chr15:63599325-63603009_chr15:64090474-64101630	1
187835	chr15	63599325	63603009	chr15	64129276	64164544	0	0	545743	0	0	chr15:63599325-63603009_chr15:64129276-64164544	0
187836	chr15	63599325	63603009	chr15	64377394	64394231	0	0	784645	2.36091796371059e-05	1.04943543404179e-05	chr15:63599325-63603009_chr15:64377394-64394231	0
187837	chr15	63599325	63603009	chr15	64459262	64463842	0	0	860385	1.99840116263756e-05	8.69999069430527e-06	chr15:63599325-63603009_chr15:64459262-64463842	0
187838	chr15	63605217	63611744	chr15	64035533	64054478	0	0	436525	6.88627212945975e-05	3.47985508656334e-05	chr15:63605217-63611744_chr15:64035533-64054478	0
187839	chr15	63605217	63611744	chr15	64103115	64106462	0	0	496308	5.3563875610186e-05	2.63169303820199e-05	chr15:63605217-63611744_chr15:64103115-64106462	0
187840	chr15	63744073	63747749	chr15	64035533	64054478	0	0	299094	4.8118192760711e-09	1.22688570414198e-09	chr15:63744073-63747749_chr15:64035533-64054478	0
187841	chr15	63774456	63775948	chr15	64035533	64054478	0	0	269803	0.000199625678543927	0.00011165484990916	chr15:63774456-63775948_chr15:64035533-64054478	0
187842	chr15	63831131	63835640	chr15	63961801	63974393	0	0	134711	1.09724440019548e-06	3.77517294758434e-07	chr15:63831131-63835640_chr15:63961801-63974393	0
187843	chr15	63831131	63835640	chr15	64013152	64033969	0	0	190175	0.000536157771780185	0.000319981606450526	chr15:63831131-63835640_chr15:64013152-64033969	0
187844	chr15	63831131	63835640	chr15	64035533	64054478	0	8	211620	0	0	chr15:63831131-63835640_chr15:64035533-64054478	8
187845	chr15	63831131	63835640	chr15	64090474	64101630	0	1	262666	0	0	chr15:63831131-63835640_chr15:64090474-64101630	1
