chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
187306	chr15	55989225	55995628	chr15	56240445	56246830	chr15:55989225-55995628_chr15:56240445-56246830	0
187309	chr15	55989225	55995628	chr15	56915873	56924142	chr15:55989225-55995628_chr15:56915873-56924142	7.5870575052539e-06
187310	chr15	55989225	55995628	chr15	57212086	57242577	chr15:55989225-55995628_chr15:57212086-57242577	1.99840144432528e-15
187312	chr15	56005236	56008734	chr15	56240445	56246830	chr15:56005236-56008734_chr15:56240445-56246830	9.91232310898482e-07
187315	chr15	56240445	56246830	chr15	56363873	56368465	chr15:56240445-56246830_chr15:56363873-56368465	0
187316	chr15	56240445	56246830	chr15	56462225	56470153	chr15:56240445-56246830_chr15:56462225-56470153	0
187318	chr15	56240445	56246830	chr15	56804173	56808839	chr15:56240445-56246830_chr15:56804173-56808839	9.70334923522387e-14
187319	chr15	56240445	56246830	chr15	56885958	56889358	chr15:56240445-56246830_chr15:56885958-56889358	0
187320	chr15	56240445	56246830	chr15	56915873	56924142	chr15:56240445-56246830_chr15:56915873-56924142	0
187321	chr15	56240445	56246830	chr15	57026620	57029883	chr15:56240445-56246830_chr15:57026620-57029883	1.10110829285581e-05
187322	chr15	56240445	56246830	chr15	57142773	57157578	chr15:56240445-56246830_chr15:57142773-57157578	8.16949460502592e-06
187323	chr15	56240445	56246830	chr15	57212086	57242577	chr15:56240445-56246830_chr15:57212086-57242577	0
187327	chr15	56240445	56246830	chr15	58063858	58067405	chr15:56240445-56246830_chr15:58063858-58067405	2.0326542187199e-06
187334	chr15	56462225	56470153	chr15	56804173	56808839	chr15:56462225-56470153_chr15:56804173-56808839	2.35933730441396e-07
187337	chr15	56462225	56470153	chr15	57142773	57157578	chr15:56462225-56470153_chr15:57142773-57157578	2.47552112142557e-08
187339	chr15	56462225	56470153	chr15	57212086	57242577	chr15:56462225-56470153_chr15:57212086-57242577	2.22926122006584e-11
187342	chr15	56730145	56735538	chr15	56804173	56808839	chr15:56730145-56735538_chr15:56804173-56808839	0.0019715424006943
187345	chr15	56730145	56735538	chr15	56915873	56924142	chr15:56730145-56735538_chr15:56915873-56924142	0
187346	chr15	56730145	56735538	chr15	57212086	57242577	chr15:56730145-56735538_chr15:57212086-57242577	0
187348	chr15	56804173	56808839	chr15	56885958	56889358	chr15:56804173-56808839_chr15:56885958-56889358	4.71172192773039e-06
187349	chr15	56804173	56808839	chr15	56915873	56924142	chr15:56804173-56808839_chr15:56915873-56924142	0
187350	chr15	56804173	56808839	chr15	57142773	57157578	chr15:56804173-56808839_chr15:57142773-57157578	1.42930112190243e-12
187351	chr15	56804173	56808839	chr15	57212086	57242577	chr15:56804173-56808839_chr15:57212086-57242577	0
187352	chr15	56804173	56808839	chr15	57305121	57310237	chr15:56804173-56808839_chr15:57305121-57310237	1.72084568816899e-13
187355	chr15	56804173	56808839	chr15	57705383	57709494	chr15:56804173-56808839_chr15:57705383-57709494	7.89808241319356e-06
187358	chr15	56870551	56873414	chr15	56885958	56889358	chr15:56870551-56873414_chr15:56885958-56889358	3.41010904647554e-06
187359	chr15	56870551	56873414	chr15	56915873	56924142	chr15:56870551-56873414_chr15:56915873-56924142	8.1379347705024e-14
187360	chr15	56870551	56873414	chr15	57212086	57242577	chr15:56870551-56873414_chr15:57212086-57242577	1.2294609774699e-12
187361	chr15	56870551	56873414	chr15	57305121	57310237	chr15:56870551-56873414_chr15:57305121-57310237	2.15143014514751e-10
187363	chr15	56885958	56889358	chr15	57131152	57137542	chr15:56885958-56889358_chr15:57131152-57137542	3.27472049477251e-09
187364	chr15	56885958	56889358	chr15	57142773	57157578	chr15:56885958-56889358_chr15:57142773-57157578	0
187365	chr15	56885958	56889358	chr15	57196145	57204966	chr15:56885958-56889358_chr15:57196145-57204966	9.30096222262478e-10
187367	chr15	56885958	56889358	chr15	57249530	57260937	chr15:56885958-56889358_chr15:57249530-57260937	5.15595707497596e-05
187368	chr15	56885958	56889358	chr15	57305121	57310237	chr15:56885958-56889358_chr15:57305121-57310237	0
187370	chr15	56915873	56924142	chr15	57026620	57029883	chr15:56915873-56924142_chr15:57026620-57029883	1.12302174226642e-08
187371	chr15	56915873	56924142	chr15	57034267	57036766	chr15:56915873-56924142_chr15:57034267-57036766	1.65114588668303e-11
187372	chr15	56915873	56924142	chr15	57037351	57040171	chr15:56915873-56924142_chr15:57037351-57040171	0.000104168092245338
187373	chr15	56915873	56924142	chr15	57041313	57044179	chr15:56915873-56924142_chr15:57041313-57044179	2.49459120027495e-10
187374	chr15	56915873	56924142	chr15	57116915	57120378	chr15:56915873-56924142_chr15:57116915-57120378	0
187375	chr15	56915873	56924142	chr15	57122590	57125935	chr15:56915873-56924142_chr15:57122590-57125935	1.8735196649633e-06
187376	chr15	56915873	56924142	chr15	57127077	57128805	chr15:56915873-56924142_chr15:57127077-57128805	0.000239201085454166
187377	chr15	56915873	56924142	chr15	57131152	57137542	chr15:56915873-56924142_chr15:57131152-57137542	0
187379	chr15	56915873	56924142	chr15	57158282	57161074	chr15:56915873-56924142_chr15:57158282-57161074	3.99680288865056e-14
187380	chr15	56915873	56924142	chr15	57196145	57204966	chr15:56915873-56924142_chr15:57196145-57204966	0
187382	chr15	56915873	56924142	chr15	57249530	57260937	chr15:56915873-56924142_chr15:57249530-57260937	0
187384	chr15	56915873	56924142	chr15	57375218	57380644	chr15:56915873-56924142_chr15:57375218-57380644	8.27735693320619e-08
187386	chr15	56960454	56962772	chr15	57249530	57260937	chr15:56960454-56962772_chr15:57249530-57260937	4.03798984693893e-07
187387	chr15	57018910	57024247	chr15	57131152	57137542	chr15:57018910-57024247_chr15:57131152-57137542	0.00582488660660663
187388	chr15	57018910	57024247	chr15	57196145	57204966	chr15:57018910-57024247_chr15:57196145-57204966	0.00039738526487787
187389	chr15	57018910	57024247	chr15	57212086	57242577	chr15:57018910-57024247_chr15:57212086-57242577	5.20536946879702e-11
187390	chr15	57018910	57024247	chr15	57249530	57260937	chr15:57018910-57024247_chr15:57249530-57260937	1.08118058639306e-06
187391	chr15	57026620	57029883	chr15	57131152	57137542	chr15:57026620-57029883_chr15:57131152-57137542	0.00067238341548892
187392	chr15	57026620	57029883	chr15	57212086	57242577	chr15:57026620-57029883_chr15:57212086-57242577	9.99200722162641e-16
187393	chr15	57026620	57029883	chr15	57249530	57260937	chr15:57026620-57029883_chr15:57249530-57260937	0.000190246457164478
187394	chr15	57034267	57036766	chr15	57142773	57157578	chr15:57034267-57036766_chr15:57142773-57157578	0.000167631546549529
187395	chr15	57034267	57036766	chr15	57212086	57242577	chr15:57034267-57036766_chr15:57212086-57242577	0
187396	chr15	57037351	57040171	chr15	57212086	57242577	chr15:57037351-57040171_chr15:57212086-57242577	1.77635683940025e-15
187397	chr15	57041313	57044179	chr15	57196145	57204966	chr15:57041313-57044179_chr15:57196145-57204966	0.000654697824446382
187398	chr15	57116915	57120378	chr15	57212086	57242577	chr15:57116915-57120378_chr15:57212086-57242577	5.87307980026708e-14
187399	chr15	57116915	57120378	chr15	57305121	57310237	chr15:57116915-57120378_chr15:57305121-57310237	2.88829495165288e-06
187400	chr15	57122590	57125935	chr15	57212086	57242577	chr15:57122590-57125935_chr15:57212086-57242577	9.21824838684415e-11
187401	chr15	57122590	57125935	chr15	57375218	57380644	chr15:57122590-57125935_chr15:57375218-57380644	0.000130081371591206
187402	chr15	57127077	57128805	chr15	57212086	57242577	chr15:57127077-57128805_chr15:57212086-57242577	2.60415142848691e-05
187403	chr15	57131152	57137542	chr15	57212086	57242577	chr15:57131152-57137542_chr15:57212086-57242577	0
187404	chr15	57131152	57137542	chr15	57249530	57260937	chr15:57131152-57137542_chr15:57249530-57260937	0.00310772113395807
187407	chr15	57131152	57137542	chr15	59103867	59107372	chr15:57131152-57137542_chr15:59103867-59107372	1.66393359801731e-06
187408	chr15	57142773	57157578	chr15	57212086	57242577	chr15:57142773-57157578_chr15:57212086-57242577	0
187409	chr15	57142773	57157578	chr15	57249530	57260937	chr15:57142773-57157578_chr15:57249530-57260937	1.13349218899828e-09
187410	chr15	57142773	57157578	chr15	57305121	57310237	chr15:57142773-57157578_chr15:57305121-57310237	0
187411	chr15	57158282	57161074	chr15	57212086	57242577	chr15:57158282-57161074_chr15:57212086-57242577	0.000790279681609496
187412	chr15	57158282	57161074	chr15	57305121	57310237	chr15:57158282-57161074_chr15:57305121-57310237	1.26006703143888e-05
187413	chr15	57196145	57204966	chr15	57212086	57242577	chr15:57196145-57204966_chr15:57212086-57242577	0
187414	chr15	57196145	57204966	chr15	57305121	57310237	chr15:57196145-57204966_chr15:57305121-57310237	6.2589397820112e-07
187415	chr15	57196145	57204966	chr15	57375218	57380644	chr15:57196145-57204966_chr15:57375218-57380644	3.883476206612e-06
187416	chr15	57212086	57242577	chr15	57243762	57247703	chr15:57212086-57242577_chr15:57243762-57247703	0.00561013614759931
187417	chr15	57212086	57242577	chr15	57249530	57260937	chr15:57212086-57242577_chr15:57249530-57260937	0
187418	chr15	57212086	57242577	chr15	57305121	57310237	chr15:57212086-57242577_chr15:57305121-57310237	0
187419	chr15	57212086	57242577	chr15	57375218	57380644	chr15:57212086-57242577_chr15:57375218-57380644	0
187420	chr15	57212086	57242577	chr15	57393610	57396377	chr15:57212086-57242577_chr15:57393610-57396377	1.7883472480662e-12
187421	chr15	57212086	57242577	chr15	57705383	57709494	chr15:57212086-57242577_chr15:57705383-57709494	0
187422	chr15	57212086	57242577	chr15	58745172	58752230	chr15:57212086-57242577_chr15:58745172-58752230	2.38044417510963e-09
187423	chr15	57212086	57242577	chr15	58986241	58991279	chr15:57212086-57242577_chr15:58986241-58991279	2.16160780341923e-06
187424	chr15	57212086	57242577	chr15	59103867	59107372	chr15:57212086-57242577_chr15:59103867-59107372	1.21992338453225e-09
187425	chr15	57249530	57260937	chr15	57705383	57709494	chr15:57249530-57260937_chr15:57705383-57709494	3.24076878716051e-05
187427	chr15	57375218	57380644	chr15	57393610	57396377	chr15:57375218-57380644_chr15:57393610-57396377	4.49585813022679e-09
187430	chr15	57375218	57380644	chr15	58986241	58991279	chr15:57375218-57380644_chr15:58986241-58991279	2.51670722795083e-06
187431	chr15	57589936	57595073	chr15	57705383	57709494	chr15:57589936-57595073_chr15:57705383-57709494	2.41029418646121e-13
187432	chr15	57705383	57709494	chr15	58745172	58752230	chr15:57705383-57709494_chr15:58745172-58752230	6.81354661580258e-09
187445	chr15	58227302	58231886	chr15	58627876	58629797	chr15:58227302-58231886_chr15:58627876-58629797	4.23190357859982e-05
187446	chr15	58227302	58231886	chr15	58745172	58752230	chr15:58227302-58231886_chr15:58745172-58752230	0
187447	chr15	58227302	58231886	chr15	58768946	58775885	chr15:58227302-58231886_chr15:58768946-58775885	0
187448	chr15	58227302	58231886	chr15	58930208	58935301	chr15:58227302-58231886_chr15:58930208-58935301	0
187449	chr15	58227302	58231886	chr15	58986241	58991279	chr15:58227302-58231886_chr15:58986241-58991279	1.7168188426453e-08
187450	chr15	58227302	58231886	chr15	59103867	59107372	chr15:58227302-58231886_chr15:59103867-59107372	1.12052744860591e-08
187451	chr15	58227302	58231886	chr15	59369454	59374535	chr15:58227302-58231886_chr15:59369454-59374535	5.50039436220118e-09
187452	chr15	58258837	58262010	chr15	58745172	58752230	chr15:58258837-58262010_chr15:58745172-58752230	6.87973130686359e-08
187453	chr15	58258837	58262010	chr15	58768946	58775885	chr15:58258837-58262010_chr15:58768946-58775885	5.81855197356873e-08
187468	chr15	58627876	58629797	chr15	58745172	58752230	chr15:58627876-58629797_chr15:58745172-58752230	0
187469	chr15	58627876	58629797	chr15	58768946	58775885	chr15:58627876-58629797_chr15:58768946-58775885	8.59312621059871e-14
187472	chr15	58627876	58629797	chr15	59103867	59107372	chr15:58627876-58629797_chr15:59103867-59107372	7.27313010928654e-08
187474	chr15	58745172	58752230	chr15	58930208	58935301	chr15:58745172-58752230_chr15:58930208-58935301	0
187476	chr15	58745172	58752230	chr15	58986241	58991279	chr15:58745172-58752230_chr15:58986241-58991279	0
187477	chr15	58745172	58752230	chr15	59103867	59107372	chr15:58745172-58752230_chr15:59103867-59107372	0
187480	chr15	58745172	58752230	chr15	59654755	59658913	chr15:58745172-58752230_chr15:59654755-59658913	1.03598530865057e-08
187484	chr15	58768946	58775885	chr15	58930208	58935301	chr15:58768946-58775885_chr15:58930208-58935301	0
187486	chr15	58768946	58775885	chr15	58986241	58991279	chr15:58768946-58775885_chr15:58986241-58991279	0
187489	chr15	58768946	58775885	chr15	59436230	59440200	chr15:58768946-58775885_chr15:59436230-59440200	1.50334713504563e-05
187491	chr15	58768946	58775885	chr15	59992405	60012071	chr15:58768946-58775885_chr15:59992405-60012071	4.32514786408156e-06
187492	chr15	58768946	58775885	chr15	60383922	60400815	chr15:58768946-58775885_chr15:60383922-60400815	0
187493	chr15	58930208	58935301	chr15	58986241	58991279	chr15:58930208-58935301_chr15:58986241-58991279	0
187494	chr15	58930208	58935301	chr15	59103867	59107372	chr15:58930208-58935301_chr15:59103867-59107372	0
187495	chr15	58930208	58935301	chr15	59369454	59374535	chr15:58930208-58935301_chr15:59369454-59374535	0
187496	chr15	58930208	58935301	chr15	59436230	59440200	chr15:58930208-58935301_chr15:59436230-59440200	1.66644475996236e-13
187498	chr15	58930208	58935301	chr15	59685490	59691994	chr15:58930208-58935301_chr15:59685490-59691994	0
187500	chr15	58930208	58935301	chr15	60383922	60400815	chr15:58930208-58935301_chr15:60383922-60400815	7.7715611723761e-16
187506	chr15	58986241	58991279	chr15	59285900	59297374	chr15:58986241-58991279_chr15:59285900-59297374	0
187507	chr15	58986241	58991279	chr15	59314672	59318060	chr15:58986241-58991279_chr15:59314672-59318060	7.50209450117723e-10
187511	chr15	58986241	58991279	chr15	59654755	59658913	chr15:58986241-58991279_chr15:59654755-59658913	0
187515	chr15	58986241	58991279	chr15	60369216	60381387	chr15:58986241-58991279_chr15:60369216-60381387	9.99200722162641e-16
187520	chr15	59103867	59107372	chr15	59436230	59440200	chr15:59103867-59107372_chr15:59436230-59440200	0
187522	chr15	59103867	59107372	chr15	59685490	59691994	chr15:59103867-59107372_chr15:59685490-59691994	0
187524	chr15	59103867	59107372	chr15	60369216	60381387	chr15:59103867-59107372_chr15:60369216-60381387	4.00779748166435e-06
187533	chr15	59285900	59297374	chr15	59369454	59374535	chr15:59285900-59297374_chr15:59369454-59374535	0
187535	chr15	59285900	59297374	chr15	59654755	59658913	chr15:59285900-59297374_chr15:59654755-59658913	5.18823384819678e-05
187536	chr15	59285900	59297374	chr15	59992405	60012071	chr15:59285900-59297374_chr15:59992405-60012071	1.26619184637189e-05
187537	chr15	59285900	59297374	chr15	60383922	60400815	chr15:59285900-59297374_chr15:60383922-60400815	3.10862446895044e-15
187538	chr15	59314672	59318060	chr15	59369454	59374535	chr15:59314672-59318060_chr15:59369454-59374535	1.04240260867527e-09
187539	chr15	59314672	59318060	chr15	60383922	60400815	chr15:59314672-59318060_chr15:60383922-60400815	5.56031876353114e-06
187540	chr15	59369454	59374535	chr15	59436230	59440200	chr15:59369454-59374535_chr15:59436230-59440200	0
187541	chr15	59369454	59374535	chr15	59654755	59658913	chr15:59369454-59374535_chr15:59654755-59658913	0
187542	chr15	59369454	59374535	chr15	59685490	59691994	chr15:59369454-59374535_chr15:59685490-59691994	5.10702591327572e-15
187544	chr15	59369454	59374535	chr15	60383922	60400815	chr15:59369454-59374535_chr15:60383922-60400815	0
187549	chr15	59654755	59658913	chr15	59685490	59691994	chr15:59654755-59658913_chr15:59685490-59691994	0
187560	chr15	59685490	59691994	chr15	60114990	60120198	chr15:59685490-59691994_chr15:60114990-60120198	0
187561	chr15	59685490	59691994	chr15	60126287	60129553	chr15:59685490-59691994_chr15:60126287-60129553	0
187562	chr15	59685490	59691994	chr15	60297935	60304573	chr15:59685490-59691994_chr15:60297935-60304573	0
187565	chr15	59685490	59691994	chr15	60369216	60381387	chr15:59685490-59691994_chr15:60369216-60381387	0
187566	chr15	59685490	59691994	chr15	60383922	60400815	chr15:59685490-59691994_chr15:60383922-60400815	0
187568	chr15	59685490	59691994	chr15	60588218	60594204	chr15:59685490-59691994_chr15:60588218-60594204	0
187569	chr15	59685490	59691994	chr15	61225395	61231445	chr15:59685490-59691994_chr15:61225395-61231445	0
187573	chr15	59992405	60012071	chr15	60114990	60120198	chr15:59992405-60012071_chr15:60114990-60120198	0
187578	chr15	59992405	60012071	chr15	60297935	60304573	chr15:59992405-60012071_chr15:60297935-60304573	0
187580	chr15	59992405	60012071	chr15	60369216	60381387	chr15:59992405-60012071_chr15:60369216-60381387	0
187584	chr15	60114990	60120198	chr15	60383922	60400815	chr15:60114990-60120198_chr15:60383922-60400815	5.18676777971905e-07
187585	chr15	60114990	60120198	chr15	60475207	60481253	chr15:60114990-60120198_chr15:60475207-60481253	5.40658746652767e-05
187593	chr15	60297935	60304573	chr15	60475207	60481253	chr15:60297935-60304573_chr15:60475207-60481253	7.99915689242425e-13
187599	chr15	60369216	60381387	chr15	60383922	60400815	chr15:60369216-60381387_chr15:60383922-60400815	0
187600	chr15	60369216	60381387	chr15	60475207	60481253	chr15:60369216-60381387_chr15:60475207-60481253	0
187601	chr15	60369216	60381387	chr15	61225395	61231445	chr15:60369216-60381387_chr15:61225395-61231445	8.82242475797046e-06
